codigo_del_inmueble,organizacion,pais,provincia,departamento,localidad,calle,numero,situacion_inmueble,superficie_aproximada_m2,longitud,latitud
200004841,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 6To D),Propiedad del ENA,1329.37,-58.4375213874,-34.6170313415
200004851,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 6To C),Propiedad del ENA,1329.37,-58.4375213874,-34.6170313415
200004868,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 6To B),Propiedad del ENA,1329.37,-58.4375213874,-34.6170313415
200004876,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 6To A),Propiedad del ENA,1329.37,-58.4375213874,-34.6170313415
200004884,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 7Mo D),Propiedad del ENA,1329.37,-58.4375213874,-34.6170313415
200004892,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 7Mo C),Propiedad del ENA,1329.37,-58.4375213874,-34.6170313415
200004906,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 7Mo B),Propiedad del ENA,1329.37,-58.4375213874,-34.6170313415
200004914,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 7Mo A),Propiedad del ENA,1329.37,-58.4375213874,-34.6170313415
200004922,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 8Vo D),Propiedad del ENA,1329.37,-58.4375213874,-34.6170313415
200004930,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 8Vo C),Propiedad del ENA,1329.37,-58.4375213874,-34.6170313415
200004949,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 8Vo A),Propiedad del ENA,1329.37,-58.4375213874,-34.6170313415
200004957,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 9No D),Propiedad del ENA,1329.37,-58.4375213874,-34.6170313415
200004965,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 9No C),Propiedad del ENA,1329.37,-58.4375213874,-34.6170313415
200004973,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 9No B),Propiedad del ENA,1329.37,-58.4375213874,-34.6170313415
200004981,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 9No A),Propiedad del ENA,1329.37,-58.4375213874,-34.6170313415
200004991,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 10Mo D),Propiedad del ENA,1329.37,-58.4375213874,-34.6170313415
200005007,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 10Mo C),Propiedad del ENA,1329.37,-58.4375213874,-34.6170313415
200005015,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 10Mo B),Propiedad del ENA,1329.37,-58.4375213874,-34.6170313415
200005023,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 10Mo A),Propiedad del ENA,1329.37,-58.4375213874,-34.6170313415
200005031,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 12Vo D),Propiedad del ENA,1329.37,-58.4375213874,-34.6170313415
200005041,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 12Vo C),Propiedad del ENA,1329.37,-58.4375213874,-34.6170313415
200005058,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 12Vo B),Propiedad del ENA,1329.37,-58.4375213874,-34.6170313415
200005066,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 12Vo A),Propiedad del ENA,1329.37,-58.4375213874,-34.6170313415
200005074,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 13Ro D),Propiedad del ENA,1329.37,-58.4375213874,-34.6170313415
200005082,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 13Ro C),Propiedad del ENA,1329.37,-58.4375213874,-34.6170313415
200005090,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 13Ro B),Propiedad del ENA,1329.37,-58.4375213874,-34.6170313415
200005104,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 13Ro A),Propiedad del ENA,1329.37,-58.4375213874,-34.6170313415
200005112,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 15Vo D),Propiedad del ENA,1329.37,-58.4375213874,-34.6170313415
200005120,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 15Vo C),Propiedad del ENA,1329.37,-58.4375213874,-34.6170313415
200005139,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Cochera SS UF -55),Propiedad del ENA,1329.37,-58.4375213874,-34.6170313415
200005147,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. las Heras,2951 (Depto 2Do Uf 32),Propiedad del ENA,365.25,-58.4029504712,-34.583111303
200005155,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. las Heras,2951 (Depto 2Do Uf 33),Propiedad del ENA,365.25,-58.4029504712,-34.583111303
200005163,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. las Heras,2951 (Depto 2Do Uf 34),Propiedad del ENA,365.25,-58.4029504712,-34.583111303
200005171,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. las Heras,2951 (Depto 4To Uf 36),Propiedad del ENA,365.25,-58.4029504712,-34.583111303
200005181,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. las Heras,2951 (Depto 6To Uf 40),Propiedad del ENA,365.25,-58.4029504712,-34.583111303
200005198,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. las Heras,2951 (Depto 8Vo Uf 44),Propiedad del ENA,365.25,-58.4029504712,-34.583111303
200005201,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. las Heras,2951 (Depto 9No Uf 46),Propiedad del ENA,365.25,-58.4029504712,-34.583111303
200005211,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. las Heras,2951 (Depto 11Mo Uf 50),Propiedad del ENA,365.25,-58.4029504712,-34.583111303
200005228,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. las Heras,2951 (Depto 10mo Uf 45),Propiedad del ENA,365.25,-58.4029504712,-34.583111303
200005236,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. las Heras,2951 (Depto 9Mo Uf 49),Propiedad del ENA,365.25,-58.4029504712,-34.583111303
200005244,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. las Heras,2951 (Depto 13Ro Uf 54),Propiedad del ENA,365.25,-58.4029504712,-34.583111303
200005252,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. las Heras,2951 (Depto 14To Uf 56),Propiedad del ENA,365.25,-58.4029504712,-34.583111303
200005260,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,San Jose,309/ 17/ 21 (IOSFA),Propiedad del ENA,557.36,-58.3864245657,-34.6125004347
200005333,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,,Junín,1330 (Anexo- Circulo FAA),Propiedad del ENA,135.46,-58.3970069456,-34.5925814535
200005341,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 4,,Ventura de la Vega,2697 (H.A.C.),Propiedad del ENA,5074.76,-58.4119946841,-34.6527362165
200005351,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av.Costanera Rafael Obligado,1221 (Taller Automotor),Propiedad del ENA,11248.31,-58.3981460794,-34.5711317502
200005368,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,,Monroe,2724/ 28 (Edificio),Propiedad del ENA,389.72,-58.4628312649,-34.5602280632
200005376,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. Costanera Rafael Obligado,4650 (Aeropuerto Jorge Newbery),Propiedad del ENA,1269607.95,-58.4156152026,-34.5591826504
200005384,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Peru,710/714 (LADE),Propiedad del ENA,303.96,-58.3742648956,-34.6162802225
200005392,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andres Vallejos,3166/74/78 ( C.P.C.),Propiedad del ENA,393.72,-58.5039407735,-34.5900951322
200005406,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Pedro Zanni,250 (Edificio Condor),Propiedad del ENA,10635.06,-58.3705248545,-34.5847993066
200005414,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Av. de los Inmigrantes,2597 (Helipuerto /Playa),Propiedad del ENA,36318.38,-58.3683864603,-34.5856712023
200005422,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,,Paraguay,2658 (Cocheras C.S.F.A.),Propiedad del ENA,369.9,-58.4060122871,-34.5973509753
200005430,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Av. Leandro N. Alem,739 (Edificio Alas),Propiedad del ENA,2293.08,-58.3703200445,-34.5991644334
200005449,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Paraguay,734/46/52 (Cocheras C.F.A.),Propiedad del ENA,1084.96,-58.377428478,-34.5978996335
200005457,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Av. Cordoba,731/41 (C.F.A.),Propiedad del ENA,2108.45,-58.3774117793,-34.5984456004
200005465,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,,Pedro Morán,4269 (Edificio),Propiedad del ENA,490.45,-58.5135118545,-34.603133078
200005473,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,,Bartolomé Mitre,3530 (Edificio) ,Propiedad del ENA,941.01,-58.4164647839,-34.6099231972
200005481,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. Luis Maria Campos,1116 (Depto 4To B),Propiedad del ENA,187.69,-58.4396743129,-34.5661724045
200005491,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. Luis Maria Campos,1116 (Depto 6To B),Propiedad del ENA,187.69,-58.4396743129,-34.5661724045
200005503,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. Luis Maria Campos,1116 (Depto 8Vo B),Propiedad del ENA,187.69,-58.4396743129,-34.5661724045
200005511,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. Luis Maria Campos,1116 (Cochera),Propiedad del ENA,187.69,-58.4396743129,-34.5661724045
200005521,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. Luis Maria Campos,1116 (Cochera),Propiedad del ENA,187.69,-58.4396743129,-34.5661724045
200005538,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. Luis Maria Campos,1116 (Cochera),Propiedad del ENA,187.69,-58.4396743129,-34.5661724045
200005546,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Av. Belgrano,1364 (Oficina UF 83),Propiedad del ENA,725.29,-58.3855744637,-34.6137318294
200005554,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Av. Belgrano,1364 (Cochera 1 SS),Propiedad del ENA,725.29,-58.3855744637,-34.6137318294
200005562,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Av. Belgrano,1364 (cochera UF 26),Propiedad del ENA,725.29,-58.3855744637,-34.6137318294
200005570,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Av. Belgrano,1364 (Cochera 1 SS),Propiedad del ENA,725.29,-58.3855744637,-34.6137318294
200005589,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Av. Belgrano,1364 (Oficina UF 29),Propiedad del ENA,725.29,-58.3855744637,-34.6137318294
200005597,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Av. Belgrano,1364 (Cochera PB),Propiedad del ENA,725.29,-58.3855744637,-34.6137318294
200005600,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Av. Belgrano,1364 (Cochera PB),Propiedad del ENA,725.29,-58.3855744637,-34.6137318294
200005619,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Av. Belgrano,1364 (Cochera PB),Propiedad del ENA,725.29,-58.3855744637,-34.6137318294
200005627,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Av. Belgrano,1364 (Cochera PB),Propiedad del ENA,725.29,-58.3855744637,-34.6137318294
200005635,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Av. Belgrano,1364 (Cochera PB),Propiedad del ENA,725.29,-58.3855744637,-34.6137318294
200005643,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Av. Belgrano,1364 (Cochera PB),Propiedad del ENA,725.29,-58.3855744637,-34.6137318294
200005651,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Av. Belgrano,1364 (Oficina UF 85),Propiedad del ENA,725.29,-58.3855744637,-34.6137318294
200005661,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Av. Belgrano,1364 (Oficina),Propiedad del ENA,725.29,-58.3855744637,-34.6137318294
200005678,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Av. Belgrano,1364 (Oficina UF84),Propiedad del ENA,725.29,-58.3855744637,-34.6137318294
200005740,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,25 de Mayo,658 ( Serv. Meteorologico ),Propiedad del ENA,329.14,-58.3714689947,-34.599902071
200014308,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Guruchaga,551 ( Cochera) ,Propiedad del ENA,989.3,-58.440563326,-34.5970250679
200022841,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Guruchaga,551 ( Cochera),Propiedad del ENA,1145.51,-58.4405583687,-34.5970337664
200022858,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Guruchaga,551 ( Cochera),Propiedad del ENA,1020.88,-58.4405680146,-34.597021072
200022955,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,,Av. Sarmiento,4040 (Alquiler),Propiedad del ENA,22965.27,-58.4095959254,-34.5673113714
200023919,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 8,,Av. Mariano Acosta,2850 (C.P.C.),Propiedad del ENA,49373.42,-58.449934877,-34.6580594272
200023935,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,"Av, Belisario Roldan",4651 (Guerra Electronica/CPS/Viviendas ),Propiedad del ENA,113342.57,-58.4121009783,-34.5661634102
200024001,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. Belisario Roldán,4651 (I.N.M.A.E.),Propiedad del ENA,14584.22,-58.4146207007,-34.5645372911
200003039,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Azopardo,250,Propiedad del ENA,15588.75,-58.3678785727,-34.6099712284
200003055,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Balcarce,677,Propiedad del ENA,5081.88,-58.3712497739,-34.6152473905
200003063,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Tacuari,1538/42,Propiedad del ENA,2352.04,-58.377223634,-34.6258784319
200003071,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 3,,Paso,547/51,Propiedad del ENA,1830.92,-58.4029344087,-34.6026553939
200003081,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Paseo Colon,1419,Propiedad del ENA,6774.85,-58.3689661887,-34.624461636
200003098,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Piedras,141,Propiedad del ENA,961.71,-58.3780961799,-34.6098691697
200003101,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Cabildo,15/45,Propiedad del ENA,8595.83,-58.4355229483,-34.5743510536
200003136,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Luis Maria Campos,480,Propiedad del ENA,180432.63,-58.4368520691,-34.5717872273
200003144,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,,Palestina (Ex Rawson),638,Propiedad del ENA,199.86,-58.4260014748,-34.6037821883
200003160,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Arevalo,3065,Propiedad del ENA,168115.33,-58.4281733292,-34.5704301254
200003179,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Clay,3071,Propiedad del ENA,5928.95,-58.4286090532,-34.5729949357
200003187,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Huergo,131/199,Propiedad del ENA,6811.87,-58.4297402801,-34.5735103147
200003195,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Dorrego,2887,Propiedad del ENA,2353.01,-58.4307212267,-34.5739239659
200003217,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 4,,15 de Noviembre de 1889,1932,Propiedad del ENA,71758.88,-58.392698592,-34.6333055207
200003233,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Rivadavia,5536,Propiedad del ENA,3867.53,-58.4432055914,-34.6219091278
200003241,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,,Tagle,2545,Propiedad del ENA,276.31,-58.4000052556,-34.5841614813
200003251,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,,,Las Heras,3756,Propiedad del ENA,302.18,-58.4121288339,-34.5821467922
200003268,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Las Heras,3760,Propiedad del ENA,239.43,-58.4122462898,-34.5821576247
200003276,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Arce,612/20/40/80,Propiedad del ENA,7390.23,-58.4344330913,-34.5694484467
200003284,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Luis Maria Campos,675/87,Propiedad del ENA,2659.59,-58.4352197614,-34.5701055267
200003292,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Migueletes,550/60,Propiedad del ENA,6956.11,-58.4322650888,-34.5681628704
200003306,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. San Martin,1252,Propiedad del ENA,229.43,-58.4474104643,-34.607484238
200003314,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Teniente Benjamin Matienzo,2574,Propiedad del ENA,329.29,-58.4408819356,-34.5743643848
200003322,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,,Zapiola,2222,Propiedad del ENA,301.05,-58.4646049649,-34.5649047975
200003330,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,,Blanco Encalada,3432,Propiedad del ENA,311.37,-58.469198183,-34.5654820861
200003349,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,,Av. Cabildo,426/28,Propiedad del ENA,259.5,-58.441340335,-34.5721392791
200003357,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Plaza,2835,Propiedad del ENA,349.34,-58.4789972086,-34.5650118403
200003365,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. Santa Fe,4815,Propiedad del ENA,100048.24,-58.4281954631,-34.5757974316
200003373,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. Intendente Bulrich,481,Propiedad del ENA,100048.24,-58.4281954631,-34.5757974316
200003381,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. Santa Fe,4815,Propiedad del ENA,100048.24,-58.4281954631,-34.5757974316
200003411,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Cucha Cucha,1261/69,Propiedad del ENA,591.08,-58.4512837983,-34.6072601955
200003421,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Parana,453/57/59,Propiedad del ENA,535.6,-58.3875460937,-34.6034818376
200003438,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Bullrich,509,Propiedad del ENA,100048.24,-58.4281954631,-34.5757974316
200003454,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Luis Maria Campos,554,Propiedad del ENA,77709.42,-58.4362727774,-34.5722933934
200003470,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Azopardo,250,Propiedad del ENA,33441.28,-58.3683228471,-34.6100256065
200003489,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Piedras,119,Propiedad del ENA,602.56,-58.3779678542,-34.6097159812
