codigo_del_inmueble,organizacion,pais,provincia,departamento,localidad,calle,numero,situacion_inmueble,superficie_aproximada_m2,longitud,latitud
200028171,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr Mariano Moreno,1473,Propiedad del ENA,980.03,-58.38714005,-34.61202976
200028181,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr Mariano Moreno,1473,Propiedad del ENA,901.65,-58.38714649,-34.61203894
200028198,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr Mariano Moreno,1473,Propiedad del ENA,901.65,-58.38714649,-34.61203894
200028201,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr Mariano Moreno,1473,Propiedad del ENA,919.09,-58.38714516,-34.61203655
200028211,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr Mariano Moreno,1473,Propiedad del ENA,901.65,-58.38714649,-34.61203894
200028228,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr Mariano Moreno,1473,Propiedad del ENA,901.65,-58.38714649,-34.61203894
200028236,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr Mariano Moreno,1473,Propiedad del ENA,901.65,-58.38714649,-34.61203894
200028244,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr Mariano Moreno,1473,Propiedad del ENA,901.65,-58.38714649,-34.61203894
200028252,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr Mariano Moreno,1473,Propiedad del ENA,901.65,-58.38714649,-34.61203894
200028260,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr Mariano Moreno,1473,Propiedad del ENA,901.65,-58.38714649,-34.61203894
200028279,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr Mariano Moreno,1473,Propiedad del ENA,901.65,-58.38714649,-34.61203894
200028491,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr A Alsina,863,Propiedad del ENA,925.71,-58.37866491,-34.6103039
200028503,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr A Alsina,863,Propiedad del ENA,925.71,-58.37866491,-34.6103039
200028511,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr A Alsina,863,Propiedad del ENA,925.71,-58.37866491,-34.6103039
200028521,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr A Alsina,863,Propiedad del ENA,925.71,-58.37866491,-34.6103039
200028538,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr A Alsina,863,Propiedad del ENA,925.71,-58.37866491,-34.6103039
200028546,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Paseo Colon,275,Propiedad del ENA,805.45,-58.36993289,-34.61089564
200028554,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Paseo Colon,275,Propiedad del ENA,805.45,-58.36993289,-34.61089564
200028562,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Paseo Colon,275,Propiedad del ENA,805.45,-58.36993289,-34.61089564
200028643,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,467,Propiedad del ENA,495.47,-58.37637371,-34.61357126
200028651,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,467,Propiedad del ENA,495.47,-58.37637371,-34.61357126
200029143,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Defensa,363,Propiedad del ENA,984.69,-58.37232303,-34.61209765
200029151,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Cordoba,1144,Propiedad del ENA,2658.88,-58.38298282,-34.59961784
200029194,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr A Alsina,250,Propiedad del ENA,556.99,-58.37016351,-34.61020136
200029224,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Paseo Colon,329,Propiedad del ENA,475.44,-58.36985029,-34.61167005
200029240,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 4,,Pres Roque Saenz Peña,933,Propiedad del ENA,483.44,-58.37975064,-34.60447143
200029259,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 4,,Pres Roque Saenz Peña,933,Propiedad del ENA,483.44,-58.37975064,-34.60447143
200029380,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Piedras,353,Propiedad del ENA,1824.03,-58.37799417,-34.61239869
200029399,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Pte M T de Alvear,1299,Propiedad del ENA,344,-58.38550214,-34.59680355
200029429,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Parana,451,Propiedad del ENA,594.58,-58.38763291,-34.60359472
200029437,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Parana,451,Propiedad del ENA,594.58,-58.38763291,-34.60359472
200029445,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Parana,451,Propiedad del ENA,594.58,-58.38763291,-34.60359472
200029453,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Parana,451,Propiedad del ENA,594.58,-58.38763291,-34.60359472
200029461,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Parana,451,Propiedad del ENA,594.58,-58.38763291,-34.60359472
200029501,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Cordoba,948,Propiedad del ENA,792.02,-58.38051004,-34.59935462
200029526,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 9,,Bernardino Rivadavia,10879,Propiedad del ENA,719.42,-58.51730145,-34.63874513
200029615,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Balcarce,615,Propiedad del ENA,327.11,-58.37088036,-34.61501807
200029631,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Balcarce,624,Propiedad del ENA,220.35,-58.37043689,-34.61508005
200029666,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr A Alsina,250,Propiedad del ENA,556.99,-58.37016351,-34.61020136
200029674,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr A Alsina,250,Propiedad del ENA,556.99,-58.37016351,-34.61020136
200029682,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr A Alsina,250,Propiedad del ENA,556.99,-58.37016351,-34.61020136
200029690,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Dr A Alsina,250,Propiedad del ENA,556.99,-58.37016351,-34.61020136
200029704,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Defensa,363,Propiedad del ENA,984.74,-58.37232303,-34.61209765
200029712,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Defensa,363,Propiedad del ENA,982.48,-58.37232337,-34.6120975
200029739,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Tucuman,500,Propiedad del ENA,498.11,-58.37376527,-34.60107905
200029747,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Tucuman,500,Propiedad del ENA,498.11,-58.37376527,-34.60107905
200029755,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Tucuman,500,Propiedad del ENA,498.11,-58.37376527,-34.60107905
200029763,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Tucuman,500,Propiedad del ENA,498.11,-58.37376527,-34.60107905
200029771,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Tucuman,500,Propiedad del ENA,498.11,-58.37376527,-34.60107905
200029781,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Parana,451,Propiedad del ENA,594.58,-58.38763291,-34.60359472
200029798,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Parana,451,Propiedad del ENA,594.58,-58.38763291,-34.60359472
200029801,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Parana,451,Propiedad del ENA,594.58,-58.38763291,-34.60359472
200029811,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Parana,451,Propiedad del ENA,594.58,-58.38763291,-34.60359472
200029828,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Parana,451,Propiedad del ENA,594.58,-58.38763291,-34.60359472
200029836,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Parana,451,Propiedad del ENA,594.58,-58.38763291,-34.60359472
200029852,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Balcarce,610,Propiedad del ENA,673.59,-58.37043944,-34.61493855
200029860,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chacabuco,467,Propiedad del ENA,495.47,-58.37637371,-34.61357126
200030087,ANSES-ADMINISTRACIÓN NACIONAL DE LA SEGURIDAD SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,,Dr Saturnino Segurola,1129,Propiedad del ENA,279.01,-58.49293841,-34.62522252
200001591,AUTORIDAD REGULATORIA NUCLEAR,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,,Av del Libertador,8250,Propiedad del ENA,6624.38,-58.46511509,-34.53973779
200002342,DIRECCIÓN GENERAL DE FABRICACIONES MILITARES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Av. Albarellos,3153,Propiedad del ENA,7106.98,-58.51283167,-34.57883612
200002377,DIRECCIÓN GENERAL DE FABRICACIONES MILITARES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. Cabildo,65,Propiedad del ENA,5263.24,-58.43634648,-34.57394782
200001664,ENTE NACIONAL DE COMUNICACIONES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Suipacha,765/7/9,Propiedad del ENA,834.66,-58.37938244,-34.59929715
200002431,ENTE NACIONAL DE COMUNICACIONES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Peru,103,Propiedad del ENA,978.09,-58.37512913,-34.60938784
200002441,ENTE NACIONAL DE COMUNICACIONES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Peru,590,Propiedad del ENA,444.95,-58.37431588,-34.61476076
200002458,ENTE NACIONAL DE COMUNICACIONES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Peru,600,Propiedad del ENA,444.95,-58.37431588,-34.61476076
200002466,ENTE NACIONAL DE COMUNICACIONES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Mexico,571,Propiedad del ENA,224.6,-58.37418335,-34.61473722
200002474,ENTE NACIONAL DE COMUNICACIONES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Mexico,575,Propiedad del ENA,224.6,-58.37418335,-34.61473722
200002482,ENTE NACIONAL DE COMUNICACIONES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Peru,662,Propiedad del ENA,1000.54,-58.37402183,-34.61568932
200002490,ENTE NACIONAL DE COMUNICACIONES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Peru,666,Propiedad del ENA,1000.54,-58.37402183,-34.61568932
200002504,ENTE NACIONAL DE COMUNICACIONES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 9,,Bragado,4960,Alquilado,1292.54,-58.49397969,-34.64667416
200004361,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 3ro A),Propiedad del ENA,939.37,-58.48706258,-34.57817631
200004371,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 3ro B),Propiedad del ENA,939.37,-58.48706258,-34.57817631
200004388,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 3ro E),Propiedad del ENA,939.37,-58.48706258,-34.57817631
200004396,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 4to E),Propiedad del ENA,939.37,-58.48706258,-34.57817631
200004401,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 5to A),Propiedad del ENA,939.37,-58.48706258,-34.57817631
200004418,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 6to A),Propiedad del ENA,939.37,-58.48706258,-34.57817631
200004426,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 6to E),Propiedad del ENA,939.37,-58.48706258,-34.57817631
200004434,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 7mo A),Propiedad del ENA,939.37,-58.48706258,-34.57817631
200004442,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 7Mo E),Propiedad del ENA,939.37,-58.48706258,-34.57817631
200004450,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 7Mo F),Propiedad del ENA,939.37,-58.48706258,-34.57817631
200004469,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 8Vo A),Propiedad del ENA,939.37,-58.48706258,-34.57817631
200004477,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 8Vo E),Propiedad del ENA,939.37,-58.48706258,-34.57817631
200004485,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 9No A),Propiedad del ENA,939.37,-58.48706258,-34.57817631
200004493,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 9No E),Propiedad del ENA,939.37,-58.48706258,-34.57817631
200004507,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 10Mo  A),Propiedad del ENA,939.37,-58.48706258,-34.57817631
200004515,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 11Mo  E),Propiedad del ENA,939.37,-58.48706258,-34.57817631
200004523,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 12Mo  E),Propiedad del ENA,939.37,-58.48706258,-34.57817631
200004531,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 13Ro  A),Propiedad del ENA,939.37,-58.48706258,-34.57817631
200004541,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 13Ro  B),Propiedad del ENA,939.37,-58.48706258,-34.57817631
200004558,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 13Ro  E),Propiedad del ENA,939.37,-58.48706258,-34.57817631
200004566,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 14To  A),Propiedad del ENA,939.37,-58.48706258,-34.57817631
200004574,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 14To  B),Propiedad del ENA,939.37,-58.48706258,-34.57817631
200004582,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 14To  E),Propiedad del ENA,939.37,-58.48706258,-34.57817631
200004590,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andonaegui,2149 (Depto 14To  F),Propiedad del ENA,939.37,-58.48706258,-34.57817631
200004604,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Av. Corrientes,5440 (Depto 1Ro C),Propiedad del ENA,630.22,-58.44145584,-34.59800249
200004612,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Av. Corrientes,5440 (Depto 7Mo C),Propiedad del ENA,630.22,-58.44145584,-34.59800249
200004620,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Av. Corrientes,5440 (Depto 9No C),Propiedad del ENA,630.22,-58.44145584,-34.59800249
200004639,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Av. Corrientes,5440 (Depto 2Do C),Propiedad del ENA,630.22,-58.44145584,-34.59800249
200004647,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Av. Corrientes,5440 (Depto 5To C),Propiedad del ENA,630.22,-58.44145584,-34.59800249
200004655,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Av. Corrientes,5440 (Depto 6To  C),Propiedad del ENA,630.22,-58.44145584,-34.59800249
200004663,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Av. Corrientes,5440 (Depto 10Mo A),Propiedad del ENA,630.22,-58.44145584,-34.59800249
200004671,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Av. Corrientes,5440 (Depto 10Mo C),Propiedad del ENA,630.22,-58.44145584,-34.59800249
200004681,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Av. Corrientes,5440 (Depto 11Mo A),Propiedad del ENA,630.22,-58.44145584,-34.59800249
200004698,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Av. Corrientes,5440 (Depto 11Mo B),Propiedad del ENA,630.22,-58.44145584,-34.59800249
200004701,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Av. Corrientes,5440 (Depto 12Mo A),Propiedad del ENA,630.22,-58.44145584,-34.59800249
200004711,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Av. Corrientes,5440 (Depto 12Mo B),Propiedad del ENA,630.22,-58.44145584,-34.59800249
200004728,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Av. Corrientes,5440 (Depto 13Ro A),Propiedad del ENA,630.22,-58.44145584,-34.59800249
200004736,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Av. Corrientes,5440 (Depto 13Ro B),Propiedad del ENA,630.22,-58.44145584,-34.59800249
200004744,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Av. Corrientes,5440 (Depto 14To A),Propiedad del ENA,630.22,-58.44145584,-34.59800249
200004752,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Cochera SS UF -37),Propiedad del ENA,1329.37,-58.43752139,-34.61703134
200004760,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Cochera SS UF -38),Propiedad del ENA,1329.37,-58.43752139,-34.61703134
200004779,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Cochera SS UF -39),Propiedad del ENA,1329.37,-58.43752139,-34.61703134
200004787,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Cochera SS UF -40),Propiedad del ENA,1329.37,-58.43752139,-34.61703134
200004795,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Cochera SS UF -41),Propiedad del ENA,1329.37,-58.43752139,-34.61703134
200004809,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Cochera SS UF -42),Propiedad del ENA,1329.37,-58.43752139,-34.61703134
200004817,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Cochera SS UF -45),Propiedad del ENA,1329.37,-58.43752139,-34.61703134
200004825,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Cochera SS UF -57),Propiedad del ENA,1329.37,-58.43752139,-34.61703134
200004833,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Cochera SS UF -58),Propiedad del ENA,1329.37,-58.43752139,-34.61703134
200004841,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 6To D),Propiedad del ENA,1329.37,-58.43752139,-34.61703134
200004851,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 6To C),Propiedad del ENA,1329.37,-58.43752139,-34.61703134
200004868,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 6To B),Propiedad del ENA,1329.37,-58.43752139,-34.61703134
200004876,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 6To A),Propiedad del ENA,1329.37,-58.43752139,-34.61703134
